Date,Open,High,Low,Close,Adj Close,Volume,Average,Relative to mean,% increase,Column1,Historical,,
3/7/2017,180.639999,182.839996,180.619995,182.020004,170.210220,2452000,181.7299955,0.7379140216,-0.1461811246,,,,
3/8/2017,182.399994,182.690002,181.490005,181.740005,169.948410,2321700,182.0900035,0.7393758328,0.4080817315,,,,
3/9/2017,181.429993,182.589996,179.580002,180.570007,168.854340,3100500,181.084999,0.7352950155,0.4628964048,,,,
3/10/2017,181.899994,181.970001,177.919998,178.699997,167.105667,4595600,179.9449995,0.7306660515,0.7369780954,,,,
3/13/2017,177.160004,179.190002,177.070007,179.050003,167.432968,3499000,178.1300045,0.7232962705,-0.2314483039,,,,
3/14/2017,178.539993,179.690002,177.710007,178.729996,167.133713,2346700,178.7000045,0.7256107536,0.0385753264,,,,
3/15/2017,179,179.240005,177.970001,178.710007,167.115021,3569000,178.605003,0.7252250003,-0.08729925487,,,,
3/16/2017,179.820007,180,177.639999,178.190002,166.628723,3100700,178.8199995,0.7260979928,-0.1847534056,,,,
3/17/2017,178.309998,180.380005,178.169998,180.100006,168.414825,5037400,179.2750015,0.7279455269,-0.1502363425,,,,
3/20/2017,180.100006,180.149994,179.139999,179.389999,167.750885,2062200,179.6449965,0.7294478903,0.71870647,,,,
3/21/2017,179.990005,180.25,175.5,175.960007,164.543427,3239600,177.875,0.7222608256,0.6395269901,,,,
3/22/2017,175.960007,177.100006,175.5,176.979996,165.497253,2505700,176.300003,0.7158655557,-0.3735648714,,,,
3/23/2017,177.339996,177.850006,176.589996,177.259995,165.759094,2006400,177.220001,0.7196012044,0.4344729289,,,,
3/24/2017,176.850006,177.529999,174.770004,175.820007,164.412521,2386800,176.1500015,0.7152564751,0.4283825901,,,,
3/27/2017,174.369995,176.440002,173.75,176.100006,164.674347,2750700,175.095001,0.7109726492,-0.5055299945,,,,
3/28/2017,176.289993,177.679993,175,177.360001,165.852615,2412600,176.3399965,0.7160279492,-0.4628992472,,,,
3/29/2017,177.399994,177.990005,176.970001,177.630005,166.105087,1640600,177.480003,0.7206569417,-0.152268621,,,,
3/30/2017,177.25,178.490005,177.220001,177.979996,166.432373,1737200,177.855003,0.7221796279,0.1461809215,,,,
3/31/2017,178.020004,178.179993,176.809998,176.860001,165.385056,2032700,177.4949955,0.7207178187,0.3573226822,,,,
4/3/2017,177.080002,177.729996,175.5,176.649994,165.188644,2934800,176.614998,0.7171445918,-0.4710159768,,,,
4/4/2017,176.880005,178.789993,176.759995,178.699997,167.105667,2326500,177.774994,0.7218547516,-0.3085985507,,,,
4/5/2017,179,180.179993,176.889999,177.080002,165.590759,2567200,178.534996,0.7249407371,0.3512321403,,,,
4/6/2017,177.559998,178.220001,177.119995,177.369995,165.861938,2343600,177.669998,0.7214284157,-0.2050540612,,,,
4/7/2017,178.389999,179.089996,177.259995,178.850006,167.245926,2806900,178.1749955,0.7234789563,-0.223328529,,,,
4/10/2017,179,179.970001,177.479996,177.559998,166.039627,2309300,178.7249985,0.7257122416,0.3837136765,,,,
4/11/2017,177.5,178.600006,176.960007,178.570007,166.984100,2266300,177.7800065,0.7218751048,0.2781462476,,,,
4/12/2017,178.25,178.25,175.940002,176.050003,164.627594,2922700,177.095001,0.7190936424,0.355293246,,,,
4/13/2017,175.740005,176.880005,175.559998,175.619995,164.225449,2024100,176.2200015,0.7155407099,-0.464925435,,,,
4/17/2017,175.839996,179.080002,175.649994,179.020004,167.404892,2450200,177.364998,0.7201899643,-0.4791385941,,,,
4/18/2017,178.589996,179.970001,177.119995,177.850006,166.310822,2960200,178.544998,0.7249813502,-0.1969344892,,,,
4/19/2017,178.470001,179.899994,178.160004,178.399994,166.825119,2124500,179.029999,0.7269506951,-0.02233577645,,,,
4/20/2017,178.740005,179.820007,178.350006,179.300003,167.666733,2335200,179.0850065,0.7271740529,-0.4425896585,,,,
4/21/2017,179.419998,180.929993,179.419998,180.380005,168.676666,3146600,180.1749955,0.7315999494,-0.7552558116,,,,
4/24/2017,181.75,182.460007,181.610001,182.059998,170.247665,3141900,182.035004,0.7391525076,-0.4689867436,,,,
4/25/2017,182.529999,183.850006,182.529999,183.509995,171.603577,3735400,183.1900025,0.743842375,0.6638919997,,,,
4/26/2017,182.309998,183,180.110001,181.710007,169.920364,4471600,181.5550005,0.737203455,-0.6577984125,,,,
4/27/2017,182.589996,183.759995,182.589996,183.220001,171.332382,3129100,183.1749955,0.7437814391,-0.324840943,,,,
4/28/2017,183.419998,184.929993,183.020004,184.830002,172.837936,2181600,183.9749985,0.7470298486,0.3370189812,,,,
5/1/2017,184.229996,184.490005,181.800003,182.389999,170.556259,3516700,183.145004,0.7436596587,-0.03045270908,,,,
5/2/2017,182.539993,183.910004,182.529999,183.440002,171.538116,1979800,183.2200015,0.7439641858,0.0893315334,,,,
5/3/2017,183.449997,183.75,182.25,183.389999,171.491379,2983200,183,0.7430708705,-0.08729925487,,,,
5/4/2017,183.330002,184.25,182.179993,183.070007,171.192139,2289300,183.2149965,0.743943863,-0.3654483449,,,,
5/5/2017,183.160004,185.070007,183.160004,185.009995,173.006271,2636900,184.1150055,0.7475983465,-0.6415560202,,,,
5/8/2017,185.380005,186.389999,185,186.020004,173.950699,1963400,185.6949995,0.7540139067,-0.3796586616,,,,
5/9/2017,186.110001,187.210007,186.050003,186.910004,174.783020,3004000,186.630005,0.7578104933,1.914528798,,,,
5/10/2017,185.139999,185.649994,178.179993,183.179993,172.606293,7060100,181.9149935,0.7386652053,-0.5420789301,,,,
5/11/2017,182.899994,184.330002,182.169998,183.940002,173.322449,2883800,183.25,0.7440859946,-0.02233293411,,,,
5/12/2017,183.710007,183.979996,182.630005,183.25,172.672287,3479200,183.3050005,0.744309324,0.04466566519,,,,
5/15/2017,183.300003,184.110001,182.279999,182.389999,171.861969,3365000,183.195,0.7438626673,0.2436324329,,,,
5/16/2017,182.729996,183.149994,182.039993,182.699997,172.154053,2156100,182.5949935,0.741426343,0.7735239856,,,,
5/17/2017,182.699997,182.699997,178.679993,178.779999,168.460297,2535700,180.689995,0.7336911031,1.504411742,,,,
5/18/2017,178.479996,178.5,175.470001,177.399994,167.159927,3118100,176.9850005,0.7186469857,-0.8567649772,,,,
5/19/2017,177.729996,181.419998,176.770004,180.759995,170.325989,4038900,179.095001,0.7272146355,-1.959191417,,,,
5/22/2017,183.779999,185.320007,182.520004,183.669998,173.068039,2946800,183.9200055,0.7468065497,0.1055735196,,,,
5/23/2017,184,184.460007,182.860001,183.490005,172.898453,2123800,183.660004,0.7457508145,-0.312656814,,,,
5/24/2017,183.460007,185.399994,183.460007,185.25,174.556854,2424700,184.4300005,0.7488773826,-0.842551615,,,,
5/25/2017,185.630005,187.419998,185.589996,187.070007,176.271805,2363300,186.504997,0.7573028988,-0.1766338336,,,,
5/26/2017,186.729996,187.610001,186.270004,186.589996,175.819489,1735800,186.9400025,0.7590692371,0.05481771869,,,,
5/30/2017,186.759995,187.419998,186.190002,186.880005,176.092758,2231600,186.805,0.7585210599,-0.2781432023,,,,
5/31/2017,187.369995,188.259995,186.720001,187.630005,176.799454,5186700,187.489998,0.7613024919,0.515681642,,,,
6/1/2017,187.410004,187.910004,184.529999,187.320007,176.507339,2870200,186.2200015,0.7561456755,-1.402899125,,,,
6/2/2017,187.820007,191.699997,187.649994,190.229996,179.249374,3034300,189.6749955,0.7701746668,-0.0406074019,,,,
6/5/2017,190.070007,190.740005,188.809998,188.949997,178.043259,2522100,189.7750015,0.7705807408,0.812099312,,,,
6/6/2017,188.410004,188.860001,186.690002,186.75,175.970261,2725000,187.7750015,0.7624597477,0.1258776266,,,,
6/7/2017,186.850006,188.539993,186.389999,188.100006,177.242310,2383500,187.464996,0.7612009714,-0.7796177758,,,,
6/8/2017,188.100006,191.070007,187.699997,189.929993,178.966690,2340300,189.385002,0.7689971492,-0.2984467002,,,,
6/9/2017,190,190.990005,189.25,190.029999,179.060913,3344900,190.1200025,0.7719816162,0.3370218236,,,,
6/12/2017,190.300003,190.529999,188.050003,190,179.032654,2730100,189.290001,0.7686113979,-0.4730482553,,,,
6/13/2017,190.050003,191.559998,189.350006,191.089996,180.059723,1882700,190.455002,0.7733418805,-0.6679533083,,,,
6/14/2017,191.050003,193.380005,190.820007,192.380005,181.275269,2210000,192.100006,0.7800214136,-0.5522246898,,,,
6/15/2017,191.429993,195.550003,191.369995,195.449997,184.168060,2894100,193.459999,0.7855436605,-1.388689214,,,,
6/16/2017,196.009995,197.949997,195.809998,196.440002,185.100906,6939100,196.8799975,0.7994305526,-0.550198502,,,,
6/19/2017,197.880005,199.470001,197,199.080002,187.588562,2726400,198.2350005,0.8049325376,-0.6253168763,,,,
6/20/2017,198.75,201.240005,198.309998,198.330002,186.881836,3077400,199.7750015,0.8111857064,0.4628962018,,,,
6/21/2017,199.580002,199.710007,197.559998,199.169998,187.673325,3151100,198.6350025,0.8065567444,-0.4710159768,,,,
6/22/2017,199.25,200.410004,199.179993,199.440002,187.927734,3339300,199.7949985,0.8112669041,-0.2923561584,,,,
6/23/2017,199.259995,202.350006,198.679993,202.229996,190.556702,4310100,200.5149995,0.8141904657,-0.6699823385,,,,
6/26/2017,202.770004,204.389999,199.940002,199.979996,188.436569,3077600,202.1650005,0.8208902891,0.9176730347,,,,
6/27/2017,199.800003,200.919998,198.889999,198.889999,187.409531,2296900,199.9049985,0.8117135588,-0.0893315334,,,,
6/28/2017,199.5,200.949997,199.300003,199.619995,188.097366,2096800,200.125,0.8126068741,0.8202219293,,,,
6/29/2017,199.619995,199.759995,196.449997,197.460007,186.062042,2428900,198.104996,0.8044046548,-0.1258772206,,,,
6/30/2017,198.5,199.440002,197.389999,197.75,186.335297,2225600,198.4150005,0.805663427,-0.07308914111,,,,
7/3/2017,198.070007,199.440002,197.75,198.589996,187.126785,1511200,198.595001,0.8063943184,-0.7735241886,,,,
7/5/2017,199.300003,202.139999,198.860001,201.809998,190.160965,2716700,200.5,0.8141295603,-0.4608671717,,,,
7/6/2017,201.639999,202.490005,200.779999,201.479996,189.850021,2737400,201.635002,0.818738232,-0.2578395013,,,,
7/7/2017,202.240005,203.279999,201.259995,202.369995,190.688614,3090400,202.269997,0.821316627,-0.4527473967,,,,
7/10/2017,202.320007,204.580002,202.190002,203.960007,192.186874,2701900,203.385002,0.825844101,-0.7897665809,,,,
7/11/2017,204,206.660004,204,206.270004,194.363525,2815800,205.330002,0.8337417668,-0.8669168277,,,,
7/12/2017,206.949997,208.610001,206.320007,206.440002,194.523682,2817400,207.465004,0.8424109351,0.5238044623,,,,
7/13/2017,206.800003,207,205.350006,206.229996,194.325790,1943600,206.175003,0.8371728905,-0.6334364482,,,,
7/14/2017,206.800003,208.729996,206.740005,208.509995,196.474197,3229000,207.7350005,0.8435072549,-0.5704993606,,,,
7/17/2017,208.729996,209.720001,208.559998,209,196.935913,2416000,209.1399995,0.8492122485,0.3167183256,,,,
7/18/2017,209.110001,209.190002,207.529999,208.240005,196.219803,1942300,208.3600005,0.8460450653,-0.6496788405,,,,
7/19/2017,209.429993,210.929993,208.990005,210.880005,198.707397,2258400,209.959999,0.8525418537,-0.253781035,,,,
7/20/2017,211.100006,211.25,209.919998,210.279999,198.142014,2235100,210.584999,0.855079664,-0.0893315334,,,,
7/21/2017,209.990005,212.199997,209.410004,212.139999,199.894669,2098400,210.8050005,0.8559729794,-0.4933487079,,,,
7/24/2017,212,212.639999,211.399994,212.179993,199.932343,2392700,212.0199965,0.8609064665,-0.3877782336,,,,
7/25/2017,213.220001,214,211.949997,212.460007,200.196228,2889000,212.9749985,0.8647842488,-6.303921519,,,,
7/26/2017,223.479996,233.979996,223.020004,233.449997,219.974594,14140000,228.5,0.927823464,-4.54369362,,,,
7/27/2017,237.130005,242.679993,236.699997,241,227.088776,10860600,239.689995,0.9732604002,-0.2375416881,,,,
7/28/2017,240.820007,242,238.550003,241.270004,227.343231,4602400,240.2750015,0.9756358171,-1.575474493,,,,
7/31/2017,241.850006,246.490005,241.820007,242.460007,228.464523,5777300,244.155006,0.991390562,1.047608722,,,,
8/1/2017,243.380005,243.990005,239.160004,239.440002,225.618835,5018400,241.5750045,0.9809144748,0.75322333,,,,
8/2/2017,239.059998,241.559998,237.880005,237.949997,224.214828,5119900,239.7200015,0.9733822415,0.773527437,,,,
8/3/2017,237.059998,239.589996,236.039993,238.25,224.497559,5112700,237.8149945,0.9656469671,-0.09745435374,,,,
8/4/2017,238.580002,239.729996,236.380005,237.710007,223.988708,5590500,238.0550005,0.9666215106,-0.5136526118,,,,
8/7/2017,237.600006,241.429993,237.210007,240.229996,226.363235,3674700,239.32,0.9717580368,-0.1644495016,,,,
8/8/2017,239.910004,240.520004,238.929993,239.5,225.675369,4871500,239.7249985,0.9734025318,1.350113888,,,,
8/9/2017,238.009995,238.699997,234.100006,234.309998,222.101807,5680400,236.4000015,0.9599013929,0.9603064213,,,,
8/10/2017,234.029999,236.160004,231.910004,232.880005,220.746307,6817700,234.035004,0.9502983287,0.3512353887,,,,
8/11/2017,232.759995,235.399994,230.940002,234.880005,222.642105,3461700,233.169998,0.9467859748,-1.392750523,,,,
8/14/2017,236.009995,237.479996,235.720001,237.149994,224.793823,2953500,236.5999985,0.96071348,-0.4974102195,,,,
8/15/2017,237.210007,239.639999,236.009995,239.169998,226.708572,2851100,237.824997,0.9656875822,-0.4101111677,,,,
8/16/2017,239.699997,240.259995,237.410004,237.589996,225.210907,3012700,238.8349995,0.9697886939,0.9785782498,,,,
8/17/2017,237.380005,237.600006,235.25,235.589996,223.315094,2810900,236.425003,0.9600029114,0.2070861367,,,,
8/18/2017,235,237.259995,234.570007,235.770004,223.485703,2939500,235.915001,0.95793205,0.109632189,,,,
8/21/2017,235.770004,236.940002,234.350006,235.679993,223.400406,2545400,235.645004,0.9568357281,-0.9562453157,,,,
8/22/2017,236.160004,239.889999,236.110001,239.75,227.258362,2915700,238,0.9663981813,-0.1116642645,,,,
8/23/2017,239.360001,239.360001,237.190002,238.089996,225.684860,2518300,238.2750015,0.9675148239,0.2131766785,,,,
8/24/2017,238.520004,238.899994,236.600006,238.740005,226.300980,2553100,237.75,0.9653830572,0.1644497046,,,,
8/25/2017,239,239.089996,235.600006,235.889999,223.599487,2270300,237.345001,0.9637385601,0.5136524088,,,,
8/28/2017,236.220001,237.550003,234.610001,237.179993,224.822266,2395000,236.080002,0.958602036,-1.033395562,,,,
8/29/2017,237.210007,241.169998,236.080002,240.490005,227.959808,3535500,238.625,0.9689359917,-0.6476496074,,,,
8/30/2017,240.990005,241.440002,239,240.460007,227.931396,2801100,240.220001,0.9754124877,0.1888114658,,,,
8/31/2017,241,241.100006,238.410004,239.660004,227.173035,3075800,239.755005,0.9735243731,-0.444621734,,,,
9/1/2017,239.660004,242.529999,239.169998,240.330002,227.808151,3270700,240.8499985,0.9779705904,1.037456871,,,,
9/5/2017,240.300003,240.360001,236.229996,237,224.651642,3866600,238.2949985,0.9675960217,0.8912789949,,,,
9/6/2017,237.529999,237.860001,234.339996,234.619995,222.395615,4252700,236.0999985,0.9586832317,0.2781462476,,,,
9/7/2017,234.75,236.539993,234.289993,236.309998,223.997604,2994500,235.414993,0.9559017693,-0.7654076621,,,,
9/8/2017,235.75,239.389999,235.210007,238.779999,226.338882,3404200,237.300003,0.9635558459,-1.331842466,,,,
9/11/2017,239.5,241.850006,239.309998,240.589996,228.054611,3628100,240.580002,0.9768742705,0.101512414,,,,
9/12/2017,240.589996,241.710007,238.949997,240.580002,228.045105,2702700,240.330002,0.9758591464,0.01827467082,,,,
9/13/2017,240,243.479996,237.089996,241.929993,229.324783,4529100,240.284996,0.9756763997,-1.53080903,,,,
9/14/2017,243,245.610001,242.5,245.229996,232.452835,4995200,244.0550005,0.99098449,-1.634350475,,,,
9/15/2017,247.360001,249.949997,246.210007,249,236.026398,9033300,248.080002,1.007327995,-1.327780954,,,,
9/18/2017,249.970001,253.789993,248.910004,253.080002,239.893845,5193000,251.3499985,1.020605804,-0.832403013,,,,
9/19/2017,253.080002,255.169998,251.630005,252.460007,239.306137,4124700,253.4000015,1.028929834,-0.4344729289,,,,
9/20/2017,253.259995,256.690002,252.25,255.460007,242.149811,3853200,254.470001,1.033274564,-0.5014684828,,,,
9/21/2017,256.130005,256.98999,254.419998,256.040009,242.699600,2809400,255.704994,1.038289249,-0.8161608237,,,,
9/22/2017,256.309998,259.299988,256.130005,256.450012,243.088257,3475600,257.7149965,1.046450857,1.413051179,,,,
9/25/2017,256.970001,256.970001,251.5,254.320007,241.069199,3479200,254.2350005,1.032320345,-0.3146890925,,,,
9/26/2017,254.600006,256.480011,253.539993,253.699997,240.481522,2173600,255.010002,1.035467236,-0.5522246898,,,,
9/27/2017,255.270004,258.769989,253.970001,255.279999,241.979202,3840100,256.369995,1.040989483,1.171451024,,,,
9/28/2017,254.110001,255.800003,251.169998,254.270004,241.021835,2586100,253.4850005,1.029274973,-0.1786598184,,,,
9/29/2017,253.850006,255.259995,252.589996,254.210007,240.964951,2531100,253.9249955,1.031061571,-0.3390541021,,,,
10/2/2017,254.649994,255.990005,253.529999,255.990005,242.652206,2685100,254.760002,1.034452112,-0.6963767843,,,,
10/3/2017,255.990005,258.26001,254.690002,255.460007,242.149811,3163400,256.475006,1.04141588,0.355293449,,,,
10/4/2017,256.119995,257.130005,254.070007,255.759995,242.434174,3031000,255.600006,1.037862945,-0.5217691384,,,,
10/5/2017,255.279999,258.98999,254.779999,258.890015,245.401138,3940200,256.8849945,1.043080637,-0.4446249824,,,,
10/6/2017,258,258.899994,257.059998,258.579987,245.107224,2736400,257.979996,1.047526886,-0.03045230303,,,,
10/9/2017,259,259,257.109985,258.390015,244.927185,2146100,258.0549925,1.047831409,-0.4365084558,,,,
10/10/2017,259.73999,261.059998,257.200012,260.929993,247.334824,2740700,259.130005,1.052196494,-0.4892843538,,,,
10/11/2017,261.320007,261.649994,259.019989,261.440002,247.818237,2890300,260.3349915,1.057089337,-0.4689930374,,,,
10/12/2017,260.950012,262.980011,260,261.910004,248.263763,2577900,261.4900055,1.061779268,-0.3146860471,,,,
10/13/2017,262.899994,263.790009,260.73999,260.73999,247.154739,2243900,262.2649995,1.064926128,0.5765899025,,,,
10/16/2017,261.5,262,259.690002,259.75,246.216293,1818900,260.845001,1.059160229,1.295299215,,,,
10/17/2017,256.48999,259.049988,256.26001,258.619995,245.145172,2515900,257.654999,1.046207237,-0.4222950937,,,,
10/18/2017,258.470001,260.730011,256.660004,260.040009,246.491241,2051700,258.6950075,1.050430188,0.4588381415,,,,
10/19/2017,258.980011,259.100006,256.029999,259.040009,245.543304,2589200,257.5650025,1.045841807,-1.85564368,,,,
10/20/2017,260.359985,264.829987,259.440002,264.75,250.955765,3955900,262.1349945,1.064398243,-0.7816530997,,,,
10/23/2017,265.130005,265.980011,262.140015,262.320007,248.652451,3302400,264.060013,1.072214774,-0.4730387131,,,,
10/24/2017,263.23999,267.209991,263.23999,266,252.140656,4401600,265.2249905,1.076945162,2.020093181,,,,
10/25/2017,264.779999,266,254.5,258.420013,244.955597,7895300,260.25,1.05674423,0.355293449,,,,
10/26/2017,259.720001,261.440002,257.309998,259.269989,245.761322,3419100,259.375,1.053191295,0.7004350475,,,,
10/27/2017,258.26001,259.5,255.800003,256.459991,243.097702,2899200,257.6500015,1.046186945,-0.0893315334,,,,
10/30/2017,255.449997,260.410004,255.330002,259.25,245.742355,3025900,257.870003,1.04708026,-0.3370187782,,,,
10/31/2017,259.339996,259.929993,257.470001,257.980011,244.538559,2742800,258.699997,1.050450448,0.355293449,,,,
11/1/2017,258.290009,259.410004,256.23999,258.5,245.031418,2929500,257.824997,1.046897513,-1.134907976,,,,
11/2/2017,258.309998,263.23999,258,262.630005,248.946289,2529900,260.619995,1.058246593,-0.5339565158,,,,
11/3/2017,262.420013,263.790009,260.079987,261.75,248.112106,2610800,261.934998,1.063586158,-0.913611523,,,,
11/6/2017,262.619995,265.839996,262.529999,264.070007,250.311218,2911600,264.1849975,1.072722274,-0.6050162207,,,,
11/7/2017,264.070007,267.279999,264.070007,266.130005,252.263870,3205400,265.675003,1.078772436,-0.3167183256,,,,
11/8/2017,266.140015,267.619995,265.290009,265.570007,251.733063,2841800,266.455002,1.081939619,1.339965083,,,,
11/9/2017,265.01001,266.75,259.559998,262.700012,250.351242,3215900,263.154999,1.068539968,0.8547329017,,,,
11/10/2017,262.109985,262.5,259.600006,260.850006,248.588211,1740600,261.050003,1.059992639,-0.3552871552,,,,
11/13/2017,261.670013,263.359985,260.48999,262.420013,250.084427,2604100,261.9249875,1.063545511,0.2537747412,,,,
11/14/2017,262,262.399994,260.200012,261.76001,249.455414,2358200,261.300003,1.061007763,-0.4710129314,,,,
11/15/2017,261.420013,264.769989,260.149994,262.859985,250.503693,2510500,262.4599915,1.065717893,-0.7024703714,,,,
11/16/2017,263.76001,265.040009,263.339996,263.700012,251.304245,2710200,264.1900025,1.072742596,0.5298980495,,,,
11/17/2017,262.820007,263.73999,262.029999,262.26001,249.931885,1724800,262.8849945,1.067443616,-0.5298980495,,,,
11/20/2017,263,265.619995,262.76001,264.630005,252.190536,2447400,264.1900025,1.072742596,-0.6760698349,,,,
11/21/2017,266.23999,267,264.709991,266.98999,254.439560,2267100,265.8549955,1.079503295,-0.06091130587,,,,
11/22/2017,267,267.480011,264.529999,265.149994,252.686081,1471400,266.005005,1.080112408,0.1847534056,,,,
11/24/2017,265.26001,266.570007,264.529999,265.880005,253.381775,788900,265.550003,1.078264874,-0.09338959366,,,,
11/27/2017,265.380005,266.839996,264.720001,265.579987,253.095856,1772200,265.7799985,1.07919877,-0.3410865836,,,,
11/28/2017,267,268.01001,265.230011,267.98999,255.392593,2262100,266.6200105,1.082609635,-0.5258274017,,,,
11/29/2017,269.480011,269.679993,266.149994,269.299988,256.640991,3029100,267.9149935,1.08786791,-2.160187215,,,,
11/30/2017,269.910004,277.040009,269.429993,276.799988,263.788391,4820300,273.235001,1.109469782,-0.5806540535,,,,
12/1/2017,277.51001,278.730011,270.600006,271.380005,258.623199,4592500,274.6650085,1.115276322,-1.725704947,,,,
12/4/2017,276.160004,281.829987,276,277.970001,264.903442,5523000,278.9149935,1.132533372,0.7166776429,,,,
12/5/2017,279.01001,279.440002,274.859985,275.540009,262.587708,2806100,277.1499935,1.125366595,0.2355031158,,,,
12/6/2017,276.579987,279.140015,274,278.269989,265.189270,2538100,276.5700075,1.123011564,-1.91858097,,,,
12/7/2017,282.809998,284.790009,277.799988,281.970001,268.715363,4264400,281.2949985,1.142197374,-1.683077448,,,,
12/8/2017,285.01001,287.320007,283.559998,285.899994,272.460632,4440500,285.4400025,1.159028148,0.9115857413,,,,
12/11/2017,286.209991,286.48999,279.899994,283.160004,269.849487,4065200,283.194992,1.149912291,-2.868741835,,,,
12/12/2017,291.339996,292.799988,287.720001,289.940002,276.310791,5517600,290.2599945,1.178599709,-1.021220773,,,,
12/13/2017,290.5,295.850006,289.700012,291.839996,278.121399,5003300,292.775009,1.188811917,-0.7857050693,,,,
12/14/2017,293.350006,296.820007,292.600006,293.880005,280.065582,3913400,294.7100065,1.196668968,-0.1969281954,,,,
12/15/2017,295.869995,297.369995,293.019989,293.940002,280.122711,6933500,295.194992,1.19863825,-0.2578455921,,,,
12/18/2017,296,297.140015,294.519989,296.140015,282.219330,2901600,295.830002,1.201216705,-0.0202976102,,,,
12/19/2017,296.5,297.579987,294.179993,297.25,283.277130,2728400,295.87999,1.201419682,-0.9501545709,,,,
12/20/2017,298.700012,299.329987,297.109985,297.899994,283.896545,2533700,298.219986,1.210921227,0.7958475806,,,,
12/21/2017,298.049988,298.390015,294.130005,295.029999,281.161499,5398300,296.26001,1.202962751,0.6070484993,,,,
12/22/2017,296.329987,296.519989,293.01001,295.100006,281.228210,2257400,294.7649995,1.196892267,-0.5197429506,,,,
12/26/2017,295.540009,297.440002,294.649994,295.359985,281.475922,1394700,296.044998,1.202089696,0.09948622622,,,,
12/27/2017,296.410004,296.799988,294.799988,295.619995,281.723694,1447800,295.799988,1.201094834,-0.02639403974,,,,
12/28/2017,295.809998,296.98999,294.73999,296.350006,282.419434,1436800,295.86499,1.201358774,-0.08120891608,,,,
12/29/2017,296.940002,297.299988,294.829987,294.910004,281.047150,1824600,296.0649875,1.202170863,-0.0527882825,,,,
1/2/2018,295.75,296.98999,295.399994,296.839996,282.886383,2978900,296.194992,1.202698746,-0.3207826797,,,,
1/3/2018,295.940002,298.5,295.470001,297.799988,283.801239,3211200,296.9850005,1.205906573,0.01623934692,,,,
1/4/2018,297.940002,298.420013,295.470001,296.670013,282.724396,4171700,296.945007,1.205744179,-2.37945139,,,,
1/5/2018,296.769989,308.890015,296.720001,308.839996,294.322296,6177700,302.805008,1.229538693,-2.233266814,,,,
1/8/2018,308.660004,310.859985,305.75,310.149994,295.570740,4124900,308.3049925,1.251871362,-2.799714205,,,,
1/9/2018,310.589996,319.910004,310.48999,318.429993,303.461517,5641300,315.199997,1.279868504,-1.471930003,,,,
1/10/2018,317.48999,322.149994,315.5,320.26001,305.205505,4479300,318.824997,1.294587804,-2.424116852,,,,
1/11/2018,322.130005,328.399994,321.190002,328.119995,312.696014,4635300,324.794998,1.318828972,-3.587451553,,,,
1/12/2018,330.380005,336.880005,330.380005,336.209991,320.405701,6559300,333.630005,1.354703488,-2.395690534,,,,
1/16/2018,339.899994,347.730011,331.329987,335.160004,319.405090,12305500,339.529999,1.378660393,-1.944981304,,,,
1/17/2018,337.730011,352.230011,336.410004,351.01001,334.510040,9699900,344.3200075,1.398110206,-0.2720463667,,,,
1/18/2018,350.700012,350.829987,339.149994,340.160004,324.170074,9458600,344.9899905,1.40083067,2.076940133,,,,
1/19/2018,341.670013,344,335.75,337.730011,321.854309,7264400,339.875,1.380061268,1.285144319,,,,
1/22/2018,335.290009,341.380005,332.040009,338,322.111572,6792900,336.710007,1.367209825,-0.06699535089,,,,
1/23/2018,338.339996,338.940002,334.809998,335.589996,319.814850,4537800,336.875,1.367879779,0.1258743782,,,,
1/24/2018,336.200012,338.98999,334.140015,334.690002,318.957184,4205400,336.5650025,1.366621035,-1.175509288,,,,
1/25/2018,336.209991,343.619995,335.299988,343.109985,326.981415,4747500,339.4599915,1.378376128,-1.687142005,,,,
1/26/2018,344.329987,345.980011,341.25,343.220001,327.086212,5236300,343.6150055,1.395247548,0.5380145761,,,,
1/29/2018,341.230011,344.480011,340.100006,340.820007,324.799042,3324900,342.2900085,1.389867402,2.11957961,,,,
1/30/2018,339.170013,339.980011,334.160004,337.709991,321.835236,4983100,337.0700075,1.368671606,-7.806300779,,,,
1/31/2018,360.5,360.970001,351.619995,354.369995,337.712097,11409600,356.294998,1.446734614,-0.1827274208,,,,
2/1/2018,352.950012,361.450012,352.040009,356.940002,340.161285,6067600,356.7450105,1.448561888,1.947007491,,,,
2/2/2018,354,355.200012,348.700012,348.910004,332.508728,5486100,351.950012,1.429091813,7.412438298,,,,
2/5/2018,342.670013,350,317.390015,328.880005,313.420319,10511300,333.6950075,1.35496743,1.638411986,,,,
2/6/2018,320,341.670013,317.649994,340.910004,324.884796,11935100,329.6600035,1.33858331,-6.93126438,,,,
2/7/2018,340.519989,353.589996,339.869995,348.119995,331.755890,7946700,346.7299955,1.407895954,3.057553301,,,,
2/8/2018,348,349,329.399994,329.660004,315.714478,8295900,339.199997,1.377320421,4.332549018,,,,
2/9/2018,333.549988,337.809998,319.25,332.829987,318.750305,8833000,328.529999,1.333994931,-5.24210248,,,,
2/12/2018,336.570007,347.75,335.130005,343.799988,329.256226,6885000,341.4400025,1.386415956,-1.074003167,,,,
2/13/2018,340.450012,347.880005,340.290009,343.160004,328.643341,4030200,344.085007,1.397155987,-0.08729905184,,,,
2/14/2018,341.339996,347.429993,341.170013,344.850006,330.261841,4340200,344.300003,1.398028978,-3.248391157,,,,
